id,name
5702,pick up juicer cover
5703,empty juicer cover
5704,rinse cover
5705,sponge cover
5706,put apron on ladder
5707,pick up orange juice glass
5708,put glass inside bowl
5709,pour flour from bag into glass
5710,pour flour from glass into bowl
5711,return glass to bowl
5712,clean surface from excess flour
5713,throw excess flour
5714,pick up tin of yeast
5715,open tin of yeast
5716,peel cover off tin
5717,scoop one spoon of yeast
5718,empty bag
5719,scoop half spoon of yeast
5720,close tin of yeast
5721,put tin in fridge
5722,scoop one spoon of sugar
5723,pour sugar into bowl
5724,close jar of sugar
5725,pour salt from spoon into bowl
5726,pick up chopping board and knife
5727,leave wooden spoon in pan
5728,slice through meat
5729,leave wooden spoon
5730,fix tray position
5731,stir onions using wooden spoon
5732,pick up garlic presser
5733,open garlic press
5734,put garlic in presser
5735,close garlic presser
5736,scrape garlic off presser using wooden spoon
5737,open garlic presser
5738,close garlic press
5739,put down onions
5740,pick up wooden
5741,put down garlic presser
5742,take meat from packaging
5743,distribute meat in pan
5744,take meat
5745,get knife from stand
5746,distribute meat
5747,break meat using wooden spoon in pan
5748,cover pan with lid
5749,throw plastic packaging
5750,pick some garlic from sink
5751,rinse garlic presser
5752,pick up brush
5753,brush presser
5754,put down brush
5755,rinse presser
5756,close presser
5757,put back garlic in bag
5758,put away garlic bag
5759,open compost bin
5760,throw onion peel
5761,cut onion end
5762,throw onion piece
5763,put down onion piece
5764,sponge chopping board
5765,slide onion peel into compost bin
5766,switch on hob
5767,pour oil from bottle onto pan
5768,get stock cube from box
5769,put down stock cube
5770,throw box for recycling
5771,move stock cube
5772,throw some onion pieces
5773,slide onion from chopping board onto pan
5774,cut open meat packaging
5775,remove film from packaging
5776,pick up garlic press
5777,put down garlic press
5778,remove garlic from plastic bag
5779,put away bag
5780,get garlic piece
5781,get another garlic piece
5782,mix meat using wooden spoon
5783,stirring meat in pan using wooden spoon
5784,pour more hot water from kettle into glass
5785,put chicken stock in glass
5786,stir stock in hot water
5787,stir meat in pan
5788,put down glass and spoon
5789,stir meat in pan with stock
5790,pour salt into pan
5791,pick up pepper jar
5792,pour pepper from jar into lid
5793,pour pepper from lid into pan
5794,stir meat in pan using wooden spoon
5795,pour oil from bottle onto plate
5796,squeeze ball of dough
5797,get some oil from plate
5798,oil ball of dough
5799,pick up tahini sauce jar
5800,shape ball of dough
5801,put ball of dough onto tray
5802,squeeze dough
5803,oil hand
5804,place ball of dough on tray
5805,stir sauce in jar using spoon
5806,pick up second tray
5807,put down first tray
5808,put down second tray
5809,pour tahini sauce from spoon into pan
5810,get oil from plate
5811,get some oil from
5812,pick up remaining dough
5813,place dough on tray
5814,pick up remaining dough from bowl
5815,knead
5816,pick up meat from pan
5817,place meat on ball of dough
5818,place meat on dough
5819,get meat from pan
5820,pick meat from pan
5821,move dough
5822,place first tray
5823,pour yoghurt from spoon into pan
5824,put down yoghurt
5825,put pan in sink
5826,mix meat with tahini and yoghurt
5827,pick up tahini jar
5828,mix tahini with meat
5829,pick up spice jar
5830,pour spice from jar onto lid
5831,pour spice from lid onto pan
5832,mix meat with spice
5833,mix spice with meat
5834,get another tray
5835,put down trays on surface
5836,pour oil from bottle onto tray
5837,spread oil on tray using hand
5838,hold first tray
5839,spread some oil on second tray
5840,spread oil on tray
5841,put down tahini sauce jar
5842,pick up tray from drainer
5843,spread oil on tray while holding it
5844,uncover bowl
5845,put towels away
5846,put down pine nut bag
5847,clear chopping board
5848,put pine nuts on meat
5849,put oil bottle in cupboard
5850,put tray on oven
5851,pick up spoon from sink
5852,put down plate and bottle
5853,pick up gloves
5854,pick up tray from floor
5855,pour pine nuts from bag into hand
5856,return tray to oven
5857,take off glove
5858,open pine nuts bag
5859,put down pine nuts bag
5860,return pine nuts into bag
5861,close pine nuts bag
5862,put bag into fridge door
5863,wear glove
5864,stretch open pine nut bag
5865,remove tray from oven
5866,put tray on floor
5867,hand glove
5868,pour pine nut from bag to hand
5869,fill mug with water
5870,put spoon in mug in sink
5871,slide tray
5872,turn tray
5873,throw glove
5874,put down tray on surface
5875,pick up wooden spatula
5876,pick up pie using spatula
5877,put pie on plate
5878,check pie
5879,pick up tray from oven
5880,put pie in tupperware
5881,pick pie using spatula
5882,put tray in sink
5883,put down plate and glasses next to sink
5884,open butter wrapping
5885,put tong in drawer
5886,put knives
5887,cut butter
5888,put garlic presser in drawer
5889,cut butter into cubes
5890,put knife on stand
5891,pick up glass bowl
5892,put glass bowl in cupboard
5893,put butter cubes in bowl
5894,empty strainer
5895,separate butter cubes
5896,rinse juicer part
5897,wrap remaining butter
5898,put down juicer part
5899,pick up tray from sink
5900,return butter
5901,pick up plate from sink
5902,move bag
5903,move jar
5904,put mug in sink
5905,remove food processor lid
5906,pick up wiping cloth
5907,adjust bottle
5908,pick up plate with spoon
5909,put plate with spoon into sink
5910,pick up tea infuser
5911,put down tea infuser
5912,attach blender to processor
5913,empty tea infuser
5914,pick up plate with spoons
5915,fill water into plate
5916,remove blender lid
5917,fill glass with water
5918,put glass in sink
5919,pick up pistachio bag
5920,check butter in bowl
5921,pick up empty bag
5922,open pistachio bag using scissors
5923,pour pistachio into blender
5924,cover blender with lid
5925,turn on blender
5926,turn off blender
5927,pour pistachio in blender
5928,open blender cover
5929,stir pistachio mixture using knife
5930,close blender cover
5931,cover blender using lid
5932,stir pistachio in blender
5933,put lid on blender
5934,put first pan on second pan
5935,put pans on stove
5936,put bowl on processor
5937,pick up processor cover
5938,put down processor cover
5939,lock processor cover
5940,put glass in cupboard
5941,soften butter using spoon
5942,pour sugar from jar into glass
5943,put down sugar jar
5944,pick up some meat
5945,mix butter with sugar
5946,hold spoon
5947,put spoon in glass
5948,rest blender onto side of bowl
5949,remove lid from blender
5950,unlock blender from processor
5951,remove blender cover
5952,pour pistachio from blender onto bowl
5953,turn on hand blender
5954,blend ingredients
5955,rest blender on side of bowl
5956,turn blender upside down
5957,shake blender so pistachio falls into bowl
5958,put down blender next to sink
5959,throw eggshells
5960,pick up hand blender
5961,move sugar jar
5962,pour flour from glass onto bowl
5963,turn off hand blender
5964,mix egg with butter and sugar
5965,leave hand blender
5966,pick up cake mould
5967,pick up baking paper
5968,put down cake mould
5969,tap egg on side of bowl
5970,put glass next to sink
5971,check tap is closed
5972,move food processor
5973,pick up blender lid
5974,put scissors into stand
5975,throw trash
5976,switch light on
5977,put down sugar jar and flour bag
5978,cover processor
5979,pick up tablets
5980,put down glove and tablets
5981,put lid on jar
5982,put cutlery on chopping board
5983,pick up chopping board with cutlery
5984,lift blender
5985,put chopping board next to sink
5986,move herbal tea box
5987,throw eggshell
5988,put blender on chopping board
5989,rinse wiping cloth
5990,gather flour in hand using wiping cloth
5991,mix egg with mixture
5992,clear rubbish
5993,squeeze wiping cloth
5994,put wiping cloth down
5995,stir mixture
5996,open compose bin
5997,mix egg with mixture and stir
5998,pick up eggshell from mixture
5999,open compost
6000,throw little eggshell
6001,mix mixture
6002,close egg pack
6003,pour milk from bottle into glass
6004,pour milk from glass into bowl
6005,put milk bottle in fridge door
6006,mix milk with mixture
6007,pick up vanilla extract bottle
6008,pick up baking powder sachet
6009,put down baking powder sachet
6010,open vanilla extract bottle
6011,pour vanilla extract from bottle onto lid
6012,pour vanilla extract from lid into bowl
6013,close vanilla extract bottle
6014,put down vanilla extract bottle
6015,cut open sachet
6016,open eggs pack
6017,pour baking powder from sachet into bowl
6018,shake sachet
6019,throw sachet
6020,pour salt from bottle onto spoon
6021,put vanilla extract bottle in cupboard
6022,open blender box
6023,get blender from box
6024,put down blender
6025,get blender part from box
6026,put down blender part
6027,attach blender
6028,unplug plug
6029,plug blender
6030,blend mixture
6031,open baking paper
6032,close baking paper
6033,put baking paper in cupboard
6034,turn baking paper
6035,unroll baking paper
6036,tear baking paper
6037,place cake mould on baking paper
6038,move baking paper pieces
6039,pick up baking paper piece from floor
6040,throw baking paper piece on surface
6041,move cake mould
6042,place baking paper inside cake mould
6043,open pen cover
6044,fold baking paper
6045,pick up laundry clips
6046,attach clips to cake mould
6047,attach clip to cake mould
6048,mark cake mould boundaries on baking paper
6049,hold hand blender
6050,unattach hand blender
6051,put down hand blender motor
6052,sort drawer components
6053,remove cake mould
6054,clear mixture of hand blender using spoon
6055,shake spoon
6056,put hand blender in sink
6057,mix mixture using spoon
6058,pour mixture from bowl into cake mould
6059,adjust baking paper in cake mould
6060,move clip
6061,pour mixture from bowl into cake mould using spoon
6062,scrape bowl using spoon
6063,close pen cover
6064,remove clip
6065,put down clip
6066,flatten surface of mixture in cake mould
6067,shake cake mould
6068,put down pen
6069,search cupboard
6070,move tablets
6071,pick up thyme jar
6072,put down thyme jar
6073,put down pepper jar
6074,pour spice from jar into lid
6075,pour spice from lid into plate
6076,mix eggs with spices
6077,slide pepper from chopping board into plate using knife
6078,mix eggs with pepper using fork
6079,pick up tomatoes from tomato box
6080,hold tomatoes in hand
6081,put tomatoes on chopping board
6082,slice tomato
6083,slice second tomato
6084,slice third tomato
6085,slice fourth tomato
6086,slice fifth tomato
6087,slice sixth tomato
6088,slice seventh tomato
6089,slice eighth tomato
6090,slide tomato pieces from chopping board into plate using knife
6091,put down chopping board and knife
6092,mix eggs and pepper with tomato
6093,pour oil from bottle into pan
6094,move oil in pan
6095,pour more oil from bottle into pan
6096,pick up tomatoes box
6097,put cake mould in oven
6098,put tomatoes box in fridge
6099,pick up parmesan cheese from fridge
6100,"pick up plate with eggs, pepper and tomatoes"
6101,"pour eggs, tomatoes and pepper from plate into pan"
6102,distribute mixture in pan
6103,put plate and fork in sink
6104,hang gloves on ovens side
6105,put down plate on surface
6106,grate cheese on top of pan
6107,slide oven tray
6108,close cheese packaging using clip
6109,turn omelette using spatula
6110,distribute omelette in pan
6111,hit spatula on side of pan
6112,rest spatula on pan
6113,switch off hob
6114,slide omelette from pan into plate using spatula
6115,hit spatula on side of plate
6116,pick up bag of bread wraps
6117,put down bag of bread wraps
6118,pick up wrap
6119,fold bread wrap
6120,put wrap on plate
6121,move glove
6122,pick up baking paper pieces
6123,remove shelf
6124,tap egg on plate
6125,remove shell piece from plate
6126,tap egg on chopping board
6127,crack egg in plate
6128,close egg box
6129,put oven shelf on floor
6130,pick up tomatoes
6131,put down pepper on chopping board
6132,remove tomatoes packaging
6133,put down tomatoes box
6134,pick up knife from stand
6135,put pepper on chopping board
6136,throw piece of pepper
6137,cut pepper piece
6138,throw pepper piece
6139,slice pepper
6140,turn pepper slices
6141,chop pepper slices
6142,slice pepper piece
6143,whisk eggs using fork in plate
6144,pick up thymes jar
6145,pour salt in plate
6146,put down peppers jar
6147,open thymes jar
6148,pour thyme from jar onto lid
6149,pour thyme from lid into plate
6150,close thyme jar
6151,open pepper jar
6152,pour pepper from lid into plate
6153,close pepper jar
6154,stir sugar and lemon juice in pan using wooden spoon
6155,remove lemon seed from pan
6156,mix sugar and lemon juice so sugar dissolves in pan using wooden spoon
6157,rest wooden spoon on pan
6158,pour pistachio from bag into pan
6159,stir pistachio in pan
6160,pick wooden spoon
6161,stir mixture in pan
6162,stab cake
6163,pick up second glove
6164,wear second glove
6165,check knife
6166,put cake mould on hob
6167,unfold baking paper
6168,lift cake from mould
6169,put cake on chopping board
6170,slide cake off baking paper using knife
6171,crumple paper
6172,throw baking paper
6173,pick up chopping board with cake
6174,pour glaze from pan onto cake using wooden spoon
6175,distribute pistachio on cake
6176,put wooden spoon on pan
6177,put pan in sink with wooden spoon
6178,pick up cleaning cloth
6179,wash cleaning cloth
6180,squeeze cleaning cloth
6181,put down cleaning cloth
6182,catch falling tray
6183,pile trays
6184,put trays in cupboard
6185,hang mug on stand
6186,adjust water bottle
6187,pick up mugs
6188,put mugs in cupboard
6189,pick up juicer pieces
6190,put juicer pieces in cupboard
6191,pick up food processor piece
6192,open food processor cover
6193,attach piece
6194,return food processor cover
6195,pick up pan and spatula
6196,sponge spatula
6197,put pan and spatula in sink
6198,rinse forks
6199,put down forks
6200,pick up pan and pot
6201,put plate on dish drainer
6202,return pot to cupboard
6203,put plate on dishes drainer
6204,put glass in dishes drainer
6205,put glass in drainer
6206,put mug in drainer
6207,pick up hand blender piece
6208,sponge hand blender piece
6209,rinse hand blender piece
6210,put piece in drainer
6211,put plate in drainer
6212,pour washing liquid onto pan
6213,scrub pan
6214,cut mesh bag
6215,put bowl in drainer
6216,rinse tea infuser
6217,sponge tea infuser
6218,rinse infuser
6219,put down infuser
6220,put scissors back on stand
6221,put wooden spoon in drainer
6222,rinse blender
6223,sponge blender
6224,put blender in drainer
6225,put lemon on chopping board
6226,pick up blender cover
6227,sponge blender cover
6228,put cover in drainer
6229,pick up plastic cover
6230,move washing liquid
6231,put tea infuser inside glass
6232,pick up tea infuser from glass
6233,put tea infuser in drainer
6234,pick up lemon halves
6235,put down lemon halves
6236,put cutlery in sink
6237,soak cake mould
6238,pick up water bottle
6239,pick up lemon peel
6240,pick up squeezer
6241,throw lemon peel
6242,put down squeezer
6243,return water bottle to cupboard
6244,take off apron
6245,put down apron
6246,pick up lemon half
6247,hold squeezer
6248,put down lemon peel
6249,pick up second lemon half
6250,pick up first lemon peel
6251,throw lemon peels
6252,pour lemon juice from squeezer into pan
6253,pick up lemon
6254,cut lemon into halves
6255,put lemon half in fridge
6256,pour lemon juice from squeezer onto pan
6257,pick up doritos
6258,put down doritos
6259,pick up bag of sugar
6260,put down bag of sugar
6261,open pack of sugar
6262,pour sugar from bag into glass
6263,close bag of sugar
6264,return sugar bag into cupboard
6265,pour sugar from glass into pan
6266,put down laundry basket
6267,open laundry basket
6268,pick up washing powder
6269,put down washing powder
6270,pick up washing powder box
6271,scoop washing powder
6272,put washing powder in drawer
6273,put box in cupboard
6274,pick up clothes
6275,pick up fabric conditioner bottle
6276,open washing machine door
6277,pour liquid from bottle into cover
6278,pour liquid from cover into compartment
6279,put bottle in cupboard
6280,put clothes in washing machine
6281,turn on dial
6282,close washing machine door
6283,turn on washing machine
6284,move laundry basket
6285,pick up towel from laundry basket
6286,put capsule in coffee machine
6287,open coffee machine lid
6288,close cover
6289,put towel in washing machine
6290,empty mug in sink
6291,pour milk from bottle into mug
6292,pick up wooden stirrer from box
6293,press button on coffee machine
6294,pick up hand blender motor
6295,unplug hand blender
6296,put hand blender in box
6297,put piece in box
6298,fit wire inside box
6299,throw wooden stirrer
6300,pick up gloves bag
6301,return plastic box to cupboard
6302,hold folding box
6303,adjust box position
6304,open gloves bag
6305,get glove from bag
6306,separate two gloves
6307,put glove down
6308,check temperature of pie
6309,return second glove to bag
6310,put glove bag in cupboard
6311,pick up plate from cupboard
6312,move bread bag
6313,pick up lid to uncover pan
6314,slide pies from pan onto plate
6315,put cover on pan
6316,scoop yoghurt using spoon
6317,put yoghurt on plate
6318,leave spoon with yoghurt on plate
6319,cover yoghurt
6320,hold plastic box
6321,get tablet from packaging
6322,put down tablets
6323,hold tablet in hand
6324,pour water from filter into glass
6325,swallow tablet
6326,pick up mug from drainer
6327,lift coffee machine base
6328,pick milk from fridge door
6329,pour milk from bottle into bowl
6330,pour water into milk bottle
6331,shake milk bottle
6332,empty milk bottle
6333,throw milk bottle into recycling box
6334,get milk bottle from fridge
6335,remove seal from milk bottle
6336,throw seal
6337,pick up coffee capsule
6338,get cereal from bag
6339,pick up spoon from drawer
6340,soak cereal in milk using spoon
6341,leave spoon in bowl
6342,stir coffee using wooden stirrer
6343,pick up lid of pan
6344,cover pan using lid
6345,pick up spaghetti bag
6346,put spaghetti bag in cupboard
6347,put olive oil in cupboard
6348,pick up vegetable oil bottle
6349,put vegetable oil bottle in cupboard
6350,put spice jar in cupboard
6351,pick up pan from drainer
6352,put flour bag in cupboard
6353,pick up plates from drainer
6354,pick up box of tomatoes
6355,put tomato box in fridge
6356,adjust lid
6357,pick up pesto sauce jar
6358,hold drawer handle
6359,check pesto sauce jar
6360,put down pesto sauce jar
6361,lift lid of pan
6362,try to open jar
6363,scoop pesto sauce from jar using spoon
6364,pour pesto sauce from spoon into pan
6365,stir sauce in pan
6366,close pesto sauce jar
6367,put pesto sauce jar in fridge
6368,pick up cake mould from drainer
6369,put cake mould in cupboard
6370,pick up glasses from drainer
6371,get spaghetti from packaging
6372,put glasses in cupboard
6373,pick up glass from drainer
6374,move mug in drainer
6375,adjust chopping board
6376,break spaghetti
6377,pick up cutlery from drainer
6378,put spaghetti into pan
6379,pick up washing liquid bottle
6380,pour washing liquid from bottle onto sponge
6381,put down washing liquid bottle
6382,pick spaghetti from packaging
6383,pick up chopping board from sink
6384,put down spaghetti bag
6385,put chopping board in drainer
6386,press timer button to check timer
6387,pick up knife from sink
6388,pick up knife from top of chopping board
6389,pick up bag containing garlic
6390,put knives in drainer
6391,pick up squeezer cover
6392,sponge squeezer cover
6393,rinse squeezer cover
6394,put squeezer cover in drainer
6395,pick up fork from sink
6396,get garlic from bag
6397,put fork in drainer
6398,put spoon in drainer
6399,pick up knife from drainer
6400,throw garlic peel in compost bin
6401,put spoons in drainer
6402,brush garlic presser
6403,put garlic presser in drainer
6404,pick up sink drainer
6405,empty drainer in bin
6406,put sink drainer in sink
6407,pick up cleaning sponge and cleaning liquid
6408,open cleaning liquid bottle
6409,pour cleaning liquid into sink
6410,clean sink using sponge
6411,put down cleaning liquid bottle
6412,pick up dirt
6413,pick up chopping blades from cupboard
6414,return chopping blades to cupboard
6415,put garlic in garlic presser
6416,unlock food processors cover
6417,remove chopping blade from cover
6418,put down plastic cover
6419,put chopping blade in food processor
6420,remove chopping blade
6421,turn chopping blade
6422,remove aprons from ladder
6423,throw aprons on floor
6424,move cover
6425,move plastic cover
6426,move blender
6427,open biscuits packaging
6428,pick biscuits from surface
6429,put biscuits in food processor
6430,pick biscuits from floor
6431,throw biscuit piece
6432,put biscuit in food processor
6433,pick up food processor cover
6434,lock food processors cover
6435,slide garlic from presser into pan using knife
6436,lock food processor in place
6437,check food processor cover
6438,try to lock food processor cover
6439,check cover
6440,turn on food processor
6441,turn off food processor
6442,open biscuit packaging
6443,pour biscuits in food processor
6444,pick up biscuits from surface
6445,put down packaging
6446,adjust heat on hob
6447,lock food processor cover
6448,slide garlic into pan using knife
6449,pour pasta and tomatoes from pan into plate
6450,put fork in plate
6451,pick up parmesan and cheese
6452,remove clip from packaging
6453,slide knife on side of pan
6454,open parmesan packaging
6455,grate parmesan cheese on top of plate
6456,clear cheese from grater
6457,close parmesan cheese packaging
6458,attach clip to packaging
6459,put parmesan cheese in fridge
6460,pour olive oil from bottle into pan
6461,put down olive oil bottle
6462,pick up cherry tomato box
6463,put down cherry tomato box
6464,pick cherry tomato from box
6465,put cherry tomato in hand
6466,fill water into kettle
6467,rinse cherry tomato
6468,put cherry tomato on chopping board
6469,cut cherry tomato in half
6470,slide cherry tomato halves from chopping board into pan using knife
6471,return spice to jar
6472,put down other spice jar
6473,return some spice from lid into jar
6474,pour spice from lid into pan
6475,put down chopping blades
6476,pick up food processor bowl
6477,pour biscuit powder from food processor bowl into glass
6478,pour biscuits from glass into bowl
6479,put down glass inside bowl
6480,pour biscuits from food processor into glass
6481,put down food processor bowl
6482,lock bowl
6483,pick up chopping blades
6484,insert chopping blades into food processor
6485,put spoon inside glass
6486,get biscuits from packaging
6487,throw biscuits in food processor
6488,get biscuit from packaging
6489,throw biscuit in food processor
6490,cover food processor
6491,lock food processor
6492,open food processor
6493,unlock food processor
6494,pour biscuits powder from food processor into glass
6495,shake food processor bowl
6496,pour biscuits powder from glass into bowl
6497,stir biscuits powder using spoon
6498,pick up aprons from floor
6499,put aprons on ladder
6500,put ladder next to wall
6501,slide tray inside oven
6502,unroll kitchen towels from stand
6503,tear kitchen towel from roll
6504,dry pan using kitchen towel
6505,throw kitchen towel
6506,move condensed milk tin
6507,move tin
6508,open butter packaging
6509,cut butter using knife
6510,put butter piece inside pan
6511,turn butter piece
6512,close butter packaging
6513,put butter in fridge
6514,move butter inside pan
6515,pick up condensed milk tin
6516,pick up can opener
6517,insert chopping blades in food processor
6518,attach can opener to tin
6519,rotate can opener
6520,remove can opener
6521,put down can opener
6522,remove tin cover using knife
6523,throw tin cover
6524,put knife inside tin
6525,move butter inside pan using wooden spoon
6526,hit spoon on side of bowl
6527,pick up cocoa powder can
6528,open cover of can
6529,crumble cover
6530,scoop cocoa powder from can
6531,pour cocoa powder into pan using spoon
6532,move butter and cocoa powder inside pan
6533,stir butter and cocoa powder
6534,remove knife from condensed milk tin
6535,pour condensed milk from tin into pan
6536,scrape condensed milk from tin using knife
6537,put down empty tin
6538,slide condensed milk from spoon into pan
6539,hold wooden spoon
6540,pour chocolate mixture from pan into bowl
6541,scrape pan using wooden spoon
6542,put wooden spoon inside bowl
6543,put pan on hop
6544,mix chocolate mixture with biscuits
6545,hit wooden spoon on side of bowl
6546,mix chocolate mixture with biscuits using wooden spoon
6547,leave wooden spoon in bowl
6548,sponge can opener
6549,return bowls
6550,rinse can opener
6551,put can opener in drainer
6552,pick up spoon from cocoa powder can
6553,pick up knife and tin
6554,close cocoa powder can
6555,throw empty tin
6556,mix biscuits and chocolate
6557,remove trays from cupboard
6558,remove tupperware from cupboard
6559,pick up foil paper
6560,return trays and tupperware into cupboard
6561,pick up plastic bags from floor
6562,return plastic bags to cupboard
6563,unroll foil paper
6564,tear foil paper
6565,crumple foil paper
6566,throw paper in bin
6567,move biscuits
6568,put plastic cover on food processor
6569,pick up glass from cupboard
6570,put glass down inside bowl
6571,scoop biscuit powder from food processor into glass using spoon
6572,remove food processor chopping blades
6573,scoop biscuits from food processor into glass using spoon
6574,remove biscuit piece
6575,put down biscuit piece
6576,pick up pan from sink
6577,put biscuit piece inside food processor
6578,pick up biscuit packaging
6579,crumble packaging
6580,throw packaging inside bin
6581,pick up ladder
6582,pick up cocoa powder tin
6583,put down condensed milk tin
6584,put down cocoa powder tin
6585,put biscuits inside food processor
6586,pick up biscuits from food processor
6587,pick up food processor chopping blades
6588,put chopping blades inside food processor
6589,pour biscuits from packaging into food processor
6590,remove chopping blades
6591,put down plates and mug next to sink
6592,clear wooden spoon
6593,put wooden spoon in glass
6594,mix biscuits and chocolate using hand
6595,press biscuits and chocolate using hand
6596,combine mixture into one blob
6597,press biscuits and chocolate together
6598,soak plate
6599,put grater in drainer
6600,pick up glass with wooden spoon
6601,soak glass
6602,put down food processor bowl and cover
6603,remove chopping blades from food processor
6604,put down food processor piece
6605,sponge chopping blades
6606,rinse chopping blades
6607,put chopping blades in drainer
6608,sponge food processor piece
6609,rinse food processor piece
6610,put down mixture
6611,sponge food processor bowl
6612,rinse food processor bowl
6613,put food processor in drainer
6614,remove piece from cover
6615,pour washing liquid from bottle into hand
6616,pick up crumbles
6617,put down plastic piece
6618,pick up plastic piece
6619,sponge plastic piece
6620,press into one mixture
6621,rinse piece
6622,pour washing liquid from bottle into sponge
6623,put on chopping board
6624,form mixture into cylinder shape
6625,return bowl to drainer
6626,roll cylinder shape on chopping board
6627,press cylinder
6628,pour water from water filter into glass
6629,roll cylinder
6630,fill water into water filter
6631,pick up cylinder from chopping board
6632,put cylinder on foil paper
6633,put down foil paper roll
6634,fold foil paper
6635,fold foil paper ends
6636,pick up foiled paper covered cylinder
6637,move things in fridge
6638,put down foil paper with mixture in fridge
6639,leave sponge
6640,pick up pie from tupperware
6641,put pie in pan
6642,pick up lid of tupperware
6643,pick up foiled paper covered chocolate dessert
6644,put down cylinder covered with foil paper
6645,pick up chopping board from drainer
6646,pick up tupperware from fridge
6647,pick up foiled paper cylinder
6648,put down foiled paper cylinder
6649,unfold foil paper
6650,cut chocolate piece
6651,slide cylinder
6652,move envelope
6653,return envelope
6654,pick up tupperware from cupboard
6655,pick up lid from cupboard
6656,pick up chocolate pieces
6657,put chocolate pieces in tupperware
6658,put chocolate piece in tupperware
6659,pick up chocolate crumbles
6660,eat chocolate crumbles
6661,throw foil paper
6662,pick up lid from pan
6663,scoop yoghurt from pot using spoon
6664,pour yoghurt from spoon onto plate
6665,check pie temperature
6666,put pan next to sink
6667,pick up yoghurt from fridge
6668,put plate and spoon in sink
6669,swallow tablets
6670,get tablets from packaging
6671,scoop jam from bagel using knife
6672,spread jam on bagel using knife
6673,pick up bagel from chopping board
6674,put bagel on plate
6675,pick up jam jar
6676,put jam jar in fridge
6677,pick up coffee mug
6678,pick up plate with bagels
6679,remove bagel from bag
6680,put down bagel
6681,crumple bag
6682,open drawer of fridge
6683,pick up oranges mesh
6684,pick up orange
6685,put down orange
6686,pick up milk from fridges door
6687,put milk in fridges door
6688,stir coffee in mug using wooden stirrer
6689,pick knife from stand
6690,turn bagel to its side
6691,cut bagel using knife
6692,turn bagel
6693,pick up half of bagel
6694,put bagel in toaster
6695,pick up bagel half
6696,put bagel half in toaster
6697,put knife into stand
6698,adjust coffee blender
6699,stir mug coffee using wooden stirrer
6700,wooden stirrer falls on floor
6701,pick up wooden stirrer from floor
6702,throw wooden stirrer in bin
6703,pick up jar of jam
6704,put down jar of jam
6705,open jam jar
6706,press button on toaster to release bagel
6707,stab bagel using knife
6708,pick up bagel from toaster
6709,put bagel down on chopping board
6710,scoop jam from jar using knife
6711,pick up bag with bagel
6712,spread jam on bagel
6713,put bagel in plate
6714,put lunch box
6715,continue filling bin
6716,wash bin
6717,continue washing bin
6718,pour water out of bin
6719,wipe bin
6720,wash outside of bin
6721,rinse bin
6722,pour bin
6723,continue wiping bin
6724,wipe outside of bin
6725,put bin down
6726,put towel in bin
6727,empty lunch box
6728,shake bag
6729,put lid on bin
6730,push bin back
6731,throw away sponge
6732,place lunch box
6733,take new sponge
6734,brush crumbs
6735,put crumbs in bin
6736,wash side
6737,put rubbish in the bin
6738,clean lunch box
6739,put kitchen towel in bin
6740,pick up sandwiches
6741,put sandwiches in lunch box
6742,put lid on lunch box
6743,grab crisp packet
6744,grab crisps
6745,put crisp packet
6746,grab chocolate
6747,put crisps in lunch box
6748,put chocolate in lunch box
6749,pick up bottles
6750,pour out water
6751,fill up
6752,shake
6753,pour out bottle
6754,fill up bottle
6755,place bottle in fridge
6756,pour bottle
6757,test bottle
6758,put bottle in fridge
6759,pick up bin bag
6760,place bin
6761,put in bin bag
6762,pick up bin
6763,take cleaning liquid
6764,pour cleaning liquid
6765,fill bin
6766,open washing machine
6767,check dryness
6768,remove mat
6769,start washing machine
6770,put clothes on hanger
6771,take lunch box
6772,take drink
6773,put bags
6774,take salmon
6775,transfer onion
6776,put board
6777,put bin
6778,take chicken
6779,put chicken
6780,open chicken
6781,put chicken on cutting board
6782,dice chicken
6783,put squash
6784,put chicken in bin
6785,get soap
6786,get saucepan
6787,grab measuring cup
6788,get almonds
6789,get garlic paste
6790,get stock cubes
6791,put stock cubes
6792,put almonds
6793,open stock cubes
6794,take a stock cube
6795,close stock cubes
6796,open stock cube
6797,put wrapper in bin
6798,crumble stock cube
6799,put onion in bin
6800,put chicken in food bag
6801,take chicken out of food bag
6802,put onions in saucepan
6803,pour kettle into stock
6804,grab soap
6805,get can opener
6806,put can on side
6807,stir onions
6808,continue stirring onions
6809,move spatula
6810,put chicken into pan
6811,grab spices
6812,open spice
6813,pour spice
6814,close spice
6815,put spice
6816,grab olive oil
6817,check food
6818,put pans
6819,grab pans
6820,put onions
6821,grab lids
6822,put lids
6823,take crisps
6824,grab squash
6825,open squash
6826,put crisps
6827,pick up squash
6828,fill squash
6829,put onions in pan
6830,take spice
6831,take sweet corn
6832,pick up coconut milk
6833,spoon coconut milk
6834,pour coconut milk
6835,put measuring cup
6836,pour granules
6837,close stock
6838,put spatula
6839,put spoon on side
6840,grab
6841,put stuff
6842,wash can
6843,put lid in can
6844,pull out drawer
6845,grab can
6846,put can opener
6847,grab almonds
6848,put drink
6849,turn up heat
6850,clean side
6851,put side in bin
6852,turn down heat
6853,take knife sharpener
6854,sharpen knife
6855,continue sharpening knife
6856,put knife sharpener back
6857,take kitchen towel
6858,take top off bin
6859,cut onions in bin
